port1,port2
,155338319341311,0
,155338319342719,0
,155338319344213,0
,15533831934645,0
,15533831934810,0
,15533831935025,0
,15533831935184,0
,15533831935307,0
,15533831935510,0
,155338319356411,0
,15533831935752,0
,15533831935901,0
,15533831936050,0
,15533831936188,0
,155338319363011,0
,15533831936440,0
,15533831936579,0
,15533831936690,0
,15533831936890,0
,15533831937070,0
,15533831937272,0
,15533831937440,0
,15533831937590,0
,15533831937700,0
,155338319378629,0
,15533831938030,0
,155338319381813,0
,155338319383220,0
,155338319385729,0
,15533831938701,0
,155338319388417,0
,15533831938988,0
,15533831939095,0
,15533831939236,0
,15533831939433,0
,155338319396315,0
,15533831939828,0
,15533831939970,0
,15533831940177,0
,155338319403013,0
,15533831940472,0
,15533831940646,0
,15533831940816,0
,15533831940921,0
,15533831941065,0
,15533831941174,0
,155338319413320,0
,15533831941662,0
,15533831941890,0
,15533831942100,0
,15533831942620,0
,155338319428913,0
,15533831943102,0
,15533831943470,0
,15533831943813,0
,15533831943980,0
,15533831944252,0
,15533831944610,0
,15533831945578,0
,15533831945780,0
,155338319461127,0
,15533831946465,0
,155338319474713,0
,15533831948005,0
,15533831948210,0
,15533831948679,0
,15533831949310,0
,15533831949483,0
,15533831950039,0
,155338319504122,0
,15533831950660,0
,155338319509212,0
,155338319511015,0
,15533831951290,0
,15533831951476,0
,15533831951691,0
,15533831951910,0
,15533831952080,0
,15533831952411,0
,155338319526620,0
,15533831952920,0
,15533831953161,0
,15533831953330,0
,15533831953490,0
,155338319536612,0
,155338319539310,0
,155338319541913,0
,15533831954358,0
,155338319545512,0
,155338319547118,0
,15533831955076,0
,15533831955370,0
,15533831955649,0
,15533831956211,0
,15533831956986,0
,15533831957434,0
,15533831958200,0
,15533831958398,0
,15533831959075,0
,15533831959320,0
,15533831959660,0
,155338319600611,0
,155338319602810,0
,15533831960521,0
,15533831960828,0
,15533831961050,0
,15533831961282,0
,15533831961473,0
,15533831961760,0
,15533831961940,0
,15533831962181,0
,155338319623721,0
,155338319626011,0
,15533831963148,0
,155338319643220,0
,155338319647210,0
,155338319649814,0
,15533831965240,0
,155338319655425,0
,15533831965851,0
,15533831966071,0
,15533831966381,0
,15533831966580,0
,155338319668116,0
,155338319670010,0
,15533831967130,0
,15533831967330,0
,15533831967540,0
,15533831967720,0
,15533831967890,0
,15533831968100,0
,15533831968288,0
,15533831968594,0
,15533831969078,0
,15533831969292,0
,15533831969462,0
,15533831969635,0
,15533831969832,0
,155338319701611,0
,15533831970336,0
,15533831970533,0
,155338319707125,0
,15533831970906,0
,15533831971090,0
,15533831971253,0
,155338319714416,0
,155338319716910,0
,15533831971986,0
,155338319721910,0
,15533831972320,0
,15533831972464,0
,15533831972610,0
,15533831972760,0
,15533831972877,0
,15533831972984,0
,155338319731210,0
,15533831973250,0
,15533831973353,0
,15533831973520,0
,15533831973678,0
,155338319738211,0
,15533831973953,0
,15533831974087,0
,15533831974230,0
,15533831974370,0
,15533831974510,0
,155338319746620,0
,15533831974810,0
,15533831975055,0
,15533831975227,0
,155338319753812,0
,15533831975570,0
,15533831975710,0
,15533831975874,0
,15533831976070,0
,15533831976222,0
,15533831976410,0
,155338319766110,0
,155338319768112,0
,15533831977001,0
,15533831977178,0
,15533831977329,0
,15533831977520,0
,15533831977716,0
,155338319784126,0
,15533831978660,0
,15533831979050,0
,15533831979257,0
,15533831979646,0
,15533831980177,0
,15533831980820,0
,155338319810810,0
,155338319814715,0
,15533831981702,0
,15533831982127,0
,15533831982334,0
,15533831982584,0
,15533831982814,0
,15533831983035,0
,15533831983200,0
,15533831983403,0
,15533831983613,0
,15533831983782,0
,15533831983998,0
,15533831984166,0
,15533831984320,0
,15533831984481,0
,15533831984680,0
,15533831984900,0
,15533831985080,0
,15533831985320,0
,15533831985603,0
,15533831985777,0
,155338319859121,0
,15533831986076,0
,15533831986230,0
,15533831986370,0
,15533831986480,0
,15533831986660,0
,155338319868010,0
,15533831986927,0
,15533831987075,0
,15533831987210,0
,15533831987310,0
,15533831987447,0
,15533831987560,0
,15533831987690,0
,15533831987830,0
,15533831987987,0
,15533831988100,0
,15533831988280,0
,15533831988440,0
,155338319887029,0
,15533831988920,0
,15533831989120,0
,155338319893618,0
,15533831989561,0
,15533831989692,0
,15533831989880,0
,155338319900211,0
,15533831990129,0
,15533831990265,0
,15533831990392,0
,15533831990520,0
,15533831990670,0
,15533831990791,0
,15533831990910,0
,155338319910813,0
,15533831991261,0
,15533831991422,0
,15533831991579,0
,15533831991772,0
,15533831991950,0
,15533831992102,0
,15533831992276,0
,15533831992410,0
,15533831992526,0
,155338319926616,0
,15533831992860,0
,15533831992990,0
,15533831993129,0
,155338319932533,0
,15533831993380,0
,15533831993600,0
,155338319937214,0
,15533831993860,0
,15533831993994,0
,15533831994122,0
,15533831994292,0
,15533831994426,0
,15533831994510,0
,15533831994646,0
,155338319948110,0
,15533831995022,0
,15533831995230,0
,15533831995390,0
,15533831995569,0
,155338319957514,0
,15533831996046,0
,155338319962013,0
,15533831996350,0
,15533831996499,0
,155338319966528,0
,155338319967510,0
,15533831996886,0
,15533831997020,0
,15533831997110,0
,15533831997250,0
,15533831997400,0
,15533831997515,0
,15533831997640,0
,15533831997820,0
,15533831997970,0
,15533831998130,0
,155338319982717,0
,15533831998409,0
,155338319985413,0
,155338319987926,0
,15533831999108,0
,15533831999387,0
,15533831999517,0
,15533831999705,0
,155338319998613,0
,15533832000020,0
,15533832000529,0
,155338320015019,0
,15533832001840,0
,15533832002003,0
,155338320022014,0
,15533832002390,0
,155338320024916,0
,15533832002619,0
,15533832002700,0
,15533832002820,0
,15533832002910,0
,15533832003030,0
,15533832003127,0
,15533832003223,0
,15533832003340,0
,15533832003440,0
,15533832003557,0
,15533832003643,0
,15533832003730,0
,15533832003841,0
,15533832003920,0
,15533832004031,0
,15533832004125,0
,155338320042411,0
,155338320043815,0
,15533832004570,0
,155338320046912,0
,15533832004865,0
,15533832005080,0
,15533832005355,0
,155338320055620,0
,15533832005769,0
,15533832005980,0
,15533832006166,0
,15533832006478,0
,15533832006588,0
,15533832006777,0
,15533832006903,0
,15533832007092,0
,15533832007243,0
,15533832007365,0
,15533832007550,0
,15533832007710,0
,155338320079210,0
,15533832008117,0
,15533832008257,0
,15533832008367,0
,15533832008491,0
,155338320086513,0
,15533832008920,0
,15533832009265,0
,15533832009440,0
,15533832009570,0
,15533832009738,0
,15533832009950,0
,15533832010112,0
,15533832010290,0
,15533832010500,0
,15533832010674,0
,15533832010830,0
,15533832011000,0
,15533832011097,0
,15533832011250,0
,15533832011450,0
,15533832011570,0
,15533832011690,0
,155338320118513,0
,15533832012020,0
,15533832012168,0
,15533832012325,0
,15533832012462,0
,15533832012570,0
,15533832012660,0
,15533832012759,0
,155338320128714,0
,15533832012973,0
,15533832013067,0
,155338320131715,0
,15533832013261,0
,15533832013371,0
,15533832013466,0
,15533832013566,0
,155338320136611,0
,15533832013755,0
,15533832013870,0
,155338320139812,0
,15533832014070,0
,15533832014182,0
,15533832014268,0
,155338320143510,0
,15533832014450,0
,15533832014520,0
,15533832014627,0
,15533832014704,0
,15533832014836,0
,155338320149721,0
,15533832015166,0
,15533832015271,0
,155338320153818,0
,15533832015499,0
,15533832015710,0
,15533832015890,0
,15533832016109,0
,155338320163112,0
,155338320164715,0
,15533832016610,0
,15533832016734,0
,15533832016853,0
,155338320170011,0
,155338320171210,0
,155338320172710,0
,155338320174413,0
,15533832017590,0
,15533832017690,0
,15533832017920,0
,15533832018070,0
,15533832018190,0
,155338320183821,0
,15533832018590,0
,15533832018790,0
,15533832019025,0
,15533832019258,0
,15533832019480,0
,15533832019660,0
,155338320199710,0
,155338320201021,0
,155338320202915,0
,155338320204816,0
,155338320206513,0
,15533832020793,0
,155338320209111,0
,155338320211114,0
,155338320213016,0
,155338320214510,0
,155338320217020,0
,15533832021990,0
,15533832022193,0
,15533832022420,0
,15533832022696,0
,15533832022840,0
,155338320230410,0
,15533832023177,0
,15533832023400,0
,15533832023570,0
,15533832023806,0
,15533832024032,0
,15533832024234,0
,15533832024335,0
,155338320245319,0
,15533832024695,0
,15533832024880,0
,15533832025116,0
,15533832025290,0
,15533832025570,0
,155338320260010,0
,15533832026156,0
,155338320262816,0
,155338320264211,0
,15533832026566,0
,15533832026680,0
,15533832026832,0
,15533832026942,0
,15533832027090,0
,15533832027239,0
,15533832027375,0
,15533832027493,0
,15533832027635,0
,15533832027722,0
,15533832027880,0
,15533832028028,0
,15533832028173,0
,15533832028290,0
,15533832028440,0
,15533832028530,0
,15533832028800,0
,15533832029052,0
,15533832029385,0
,15533832029540,0
,15533832029640,0
,155338320297310,0
,15533832029905,0
,15533832030057,0
,15533832030161,0
,15533832030280,0
,155338320304419,0
,155338320305311,0
,15533832030680,0
,15533832030830,0
,15533832030970,0
,15533832031090,0
,15533832031230,0
,15533832031392,0
,15533832031531,0
,155338320316912,0
,155338320318820,0
,15533832032060,0
,15533832032230,0
,15533832032388,0
,155338320325011,0
,15533832032653,0
,15533832032755,0
,15533832032850,0
,15533832032950,0
,15533832033063,0
,15533832033197,0
,15533832033318,0
,155338320334513,0
,15533832033611,0
,15533832033719,0
,15533832033850,0
,15533832033950,0
,15533832034060,0
,15533832034210,0
,15533832034345,0
,15533832034483,0
,15533832034604,0
,15533832034730,0
,155338320348519,0
,15533832034970,0
,15533832035101,0
,15533832035266,0
,15533832035459,0
,15533832035614,0
,15533832035746,0
,15533832035890,0
,15533832036010,0
,15533832036130,0
,15533832036276,0
,15533832036410,0
,15533832036506,0
,155338320366314,0
,15533832036720,0
,15533832036850,0
,15533832036985,0
,15533832037110,0
,15533832037235,0
,15533832037313,0
,15533832037441,0
,15533832037530,0
,15533832037658,0
,155338320377811,0
,155338320378721,0
,15533832038010,0
,15533832038157,0
,15533832038300,0
,15533832038440,0
,15533832038597,0
,155338320387926,0
,155338320390430,0
,155338320393125,0
,15533832039605,0
,155338320398113,0
,15533832039980,0
,15533832040160,0
,15533832040414,0
,15533832040623,0
,15533832040820,0
,15533832041020,0
,15533832041110,0
,15533832041280,0
,15533832041482,0
,15533832041660,0
,15533832041880,0
,15533832042170,0
,15533832042420,0
,15533832042650,0
,15533832042866,0
,15533832043013,0
,155338320431110,0
,15533832043271,0
,15533832043451,0
,15533832043624,0
,15533832043731,0
,15533832043910,0
,15533832044169,0
,15533832044340,0
,15533832044467,0
,15533832044679,0
,155338320448612,0
,15533832045024,0
,15533832045220,0
,155338320454224,0
,15533832045590,0
,15533832045830,0
,155338320460612,0
,15533832046228,0
,15533832046430,0
,15533832046606,0
,155338320468112,0
,15533832046990,0
,15533832047141,0
,15533832047283,0
,15533832047420,0
,15533832047501,0
,15533832047677,0
,15533832047790,0
,15533832047904,0
,155338320480418,0
,15533832048140,0
,15533832048260,0
,155338320483811,0
,15533832048490,0
,15533832048660,0
,15533832048963,0
,15533832049315,0
,15533832049483,0
,15533832049668,0
,155338320498429,0
,15533832049996,0
,15533832050120,0
,15533832050270,0
,15533832050390,0
,15533832050521,0
,15533832050670,0
,1553383205093
